session,sender,receiver,sender_dialog
2105,Vika,Will,statement
2106,Will,Oleg,disruption
2106,Oleg,Ashley,disruption
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Ashley,statement
2106,Ashley,Saleh,question
2106,Saleh,Oleg,statement
2106,Oleg,Ashley,floor-grabber
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,backchannel
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Ashley,floor-grabber
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Will,question
2106,Will,Vika,statement
2106,Vika,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,question
2106,Will,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,disruption
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,question
2106,Will,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Will,floor-grabber
2106,Will,Oleg,statement
2106,Oleg,Vika,floor-grabber
2106,Vika,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Will,question
2106,Will,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Will,question
2106,Will,Ashley,question
2106,Ashley,Vika,backchannel
2106,Vika,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Saleh,floor-grabber
2106,Saleh,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Vika,disruption
2106,Vika,Oleg,statement
2106,Oleg,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Vika,floor-grabber
2106,Vika,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Will,question
2106,Will,Vika,question
2106,Vika,Will,question
2106,Will,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Oleg,backchannel
2106,Oleg,Ashley,question
2106,Ashley,Will,statement
2106,Will,Ashley,backchannel
2106,Ashley,Vika,statement
2106,Vika,Oleg,backchannel
2106,Oleg,Ashley,floor-grabber
2106,Ashley,Vika,question
2106,Vika,Ashley,question
2106,Ashley,Vika,question
2106,Vika,Will,statement
2106,Will,Oleg,disruption
2106,Oleg,Will,statement
2106,Will,Ashley,floor-grabber
2106,Ashley,Will,statement
2106,Will,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,question
2106,Will,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Will,question
2106,Will,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Ashley,backchannel
2106,Ashley,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,backchannel
2106,Ashley,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,backchannel
2106,Oleg,Vika,backchannel
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Will,statement
2106,Will,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Will,question
2106,Will,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Vika,question
2106,Vika,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Will,statement
2106,Will,Vika,statement
2106,Vika,Will,statement
2106,Will,Vika,statement
2106,Vika,Oleg,floor-grabber
2106,Oleg,Ashley,question
2106,Ashley,Oleg,question
2106,Oleg,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Will,statement
2106,Will,Oleg,disruption
2106,Oleg,Will,floor-grabber
2106,Will,Oleg,disruption
2106,Oleg,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Ashley,backchannel
2106,Ashley,Will,question
2106,Will,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,floor-grabber
2106,Ashley,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Will,question
2106,Will,Ashley,statement
2106,Ashley,Saleh,disruption
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,disruption
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,statement
2106,Oleg,Saleh,statement
2106,Saleh,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Vika,question
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,floor-grabber
2106,Vika,Vika,statement
2106,Vika,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,question
2106,Will,Ashley,question
2106,Ashley,Oleg,question
2106,Oleg,Will,question
2106,Will,Oleg,disruption
2106,Oleg,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,question
2106,Will,Ashley,statement
2106,Ashley,Vika,disruption
2106,Vika,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,disruption
2106,Vika,Saleh,statement
2106,Saleh,Vika,question
2106,Vika,Oleg,statement
2106,Oleg,Vika,floor-grabber
2106,Vika,Will,question
2106,Will,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Vika,disruption
2106,Vika,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,floor-grabber
2106,Ashley,Oleg,statement
2106,Oleg,Oleg,floor-grabber
2106,Oleg,Saleh,statement
2106,Saleh,Will,question
2106,Will,Ashley,disruption
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Vika,backchannel
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Oleg,question
2106,Oleg,Vika,question
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Will,backchannel
2106,Will,Saleh,statement
2106,Saleh,Will,question
2106,Will,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Vika,question
2106,Vika,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Vika,floor-grabber
2106,Vika,Oleg,statement
2106,Oleg,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,question
2106,Will,Will,statement
2106,Will,Oleg,question
2106,Oleg,Will,statement
2106,Will,Oleg,backchannel
2106,Oleg,Will,statement
2106,Will,Ashley,backchannel
2106,Ashley,Will,question
2106,Will,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Ashley,backchannel
2106,Ashley,Vika,statement
2106,Vika,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,question
2106,Will,Vika,statement
2106,Vika,Will,statement
2106,Will,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,floor-grabber
2106,Oleg,Vika,question
2106,Vika,Will,statement
2106,Will,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Vika,question
2106,Vika,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,question
2106,Saleh,Will,backchannel
2106,Will,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Will,question
2106,Will,Saleh,statement
2106,Saleh,Vika,disruption
2106,Vika,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,question
2106,Will,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Oleg,question
2106,Oleg,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,floor-grabber
2106,Will,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Vika,statement
2106,Vika,Will,statement
2106,Will,Vika,question
2106,Vika,Oleg,floor-grabber
2106,Oleg,Will,statement
2106,Will,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,question
2106,Will,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Will,question
2106,Will,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,question
2106,Will,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Vika,question
2106,Vika,Oleg,question
2106,Oleg,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Will,statement
2106,Will,Vika,question
2106,Vika,Will,statement
2106,Will,Vika,question
2106,Vika,Will,statement
2106,Will,Will,statement
2106,Will,Oleg,question
2106,Oleg,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Saleh,floor-grabber
2106,Saleh,Ashley,statement
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Vika,statement
2106,Vika,Will,question
2106,Will,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Will,statement
2106,Will,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Will,backchannel
2106,Will,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Ashley,backchannel
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Saleh,floor-grabber
2106,Saleh,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,question
2106,Ashley,Saleh,floor-grabber
2106,Saleh,Ashley,question
2106,Ashley,Saleh,question
2106,Saleh,Saleh,question
2106,Saleh,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Will,backchannel
2106,Will,Ashley,statement
2106,Ashley,Will,question
2106,Will,Saleh,statement
2106,Saleh,Ashley,floor-grabber
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,statement
2106,Oleg,Will,question
2106,Will,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Will,statement
2106,Will,Will,statement
2106,Will,Saleh,floor-grabber
2106,Saleh,Ashley,backchannel
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,backchannel
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,backchannel
2106,Ashley,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Saleh,floor-grabber
2106,Saleh,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Oleg,floor-grabber
2106,Oleg,Oleg,floor-grabber
2106,Oleg,Ashley,question
2106,Ashley,Oleg,question
2106,Oleg,Saleh,floor-grabber
2106,Saleh,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Will,backchannel
2106,Will,Saleh,question
2106,Saleh,Will,statement
2106,Will,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Oleg,backchannel
2106,Oleg,Vika,question
2106,Vika,Oleg,question
2106,Oleg,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,backchannel
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,disruption
2106,Oleg,Vika,question
2106,Vika,Oleg,statement
2106,Oleg,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Oleg,question
2106,Oleg,Saleh,question
2106,Saleh,Ashley,question
2106,Ashley,Ashley,floor-grabber
2106,Ashley,Oleg,disruption
2106,Oleg,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Vika,question
2106,Vika,Will,question
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Will,question
2106,Will,Oleg,statement
2106,Oleg,Saleh,question
2106,Saleh,Ashley,floor-grabber
2106,Ashley,Saleh,statement
2106,Saleh,Vika,backchannel
2106,Vika,Oleg,backchannel
2106,Oleg,Oleg,floor-grabber
2106,Oleg,Vika,statement
2106,Vika,Will,question
2106,Will,Oleg,statement
2106,Oleg,Saleh,question
2106,Saleh,Oleg,question
2106,Oleg,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,disruption
2106,Vika,Ashley,backchannel
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,question
2106,Oleg,Will,statement
2106,Will,Vika,floor-grabber
2106,Vika,Ashley,statement
2106,Ashley,Will,floor-grabber
2106,Will,Ashley,question
2106,Ashley,Ashley,floor-grabber
2106,Ashley,Will,statement
2106,Will,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Oleg,question
2106,Oleg,Ashley,question
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Vika,statement
2106,Vika,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Ashley,question
2106,Ashley,Oleg,floor-grabber
2106,Oleg,Ashley,question
2106,Ashley,Saleh,question
2106,Saleh,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Vika,question
2106,Vika,Ashley,statement
2106,Ashley,Ashley,question
2106,Ashley,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Will,question
2106,Will,Ashley,question
2106,Ashley,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Oleg,statement
2106,Oleg,Ashley,question
2106,Ashley,Ashley,disruption
2106,Ashley,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Saleh,question
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Saleh,floor-grabber
2106,Saleh,Will,floor-grabber
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Will,statement
2106,Will,Saleh,statement
2106,Saleh,Will,statement
2106,Will,Vika,statement
2106,Vika,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Vika,statement
2106,Vika,Will,question
2106,Will,Ashley,statement
2106,Ashley,Will,disruption
2106,Will,Vika,statement
2106,Vika,Saleh,question
2106,Saleh,Vika,question
2106,Vika,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Vika,statement
2106,Vika,Saleh,statement
2106,Saleh,Ashley,statement
2106,Ashley,Ashley,floor-grabber
2106,Ashley,Oleg,statement
2106,Oleg,Will,statement
2106,Will,Saleh,floor-grabber
2106,Saleh,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,statement
2106,Ashley,Will,statement
2106,Will,Ashley,question
2106,Ashley,Oleg,statement
2106,Oleg,Oleg,statement
2106,Oleg,Will,disruption
2106,Will,Oleg,statement
2106,Oleg,Ashley,statement
2106,Ashley,Oleg,floor-grabber
2106,Oleg,Ashley,question
